SEASON,NAME_TEAM,N_PLAY,SCORE_FAVOR,SCORE_AGAINST,WINS,DRAWS,LOSES,POINTS
2016-17,CA Osasuna,6,1,3,0,0,1,0
2016-17,Granada CF,6,1,3,0,0,1,0
2016-17,Real Betis,7,0,1,0,0,1,0
2016-17,CD Leganés,7,1,0,1,0,0,3
2016-17,Sporting Gijón,7,1,2,0,0,1,0
2016-17,UD Las Palmas,7,2,2,0,1,0,1
2016-17,Deportivo Alavés,7,1,2,0,0,1,0
2016-17,FC Barcelona,7,3,4,0,0,1,0
2016-17,Villarreal CF,7,0,0,0,1,0,1
2016-17,Athletic Club Bilbao,7,1,2,0,0,1,0
2016-17,SD Eibar,7,1,1,0,1,0,1
2016-17,Atlético Madrid,7,2,0,1,0,0,3
2016-17,RCD Español,8,0,0,0,1,0,1
2016-17,Granada CF,8,1,7,0,0,1,0
2016-17,RCD La Coruña,8,0,4,0,0,1,0
2016-17,Real Madrid CF,8,6,1,1,0,0,3
2016-17,Sevilla FC,8,3,2,1,0,0,3
2016-17,Málaga CF,8,1,1,0,1,0,1
2016-17,Real Sociedad,8,2,3,0,0,1,0
2016-17,Valencia CF,8,2,1,1,0,0,3
2016-17,RC Celta Vigo,8,0,5,0,0,1,0
2016-17,CA Osasuna,8,3,2,1,0,0,3
2016-17,Real Betis,9,2,1,1,0,0,3
2016-17,SD Eibar,9,3,3,0,1,0,1
2016-17,Sporting Gijón,9,0,0,0,1,0,1
2016-17,Deportivo Alavés,9,0,3,0,0,1,0
2016-17,FC Barcelona,9,3,2,1,0,0,3
2016-17,RCD La Coruña,9,1,4,0,0,1,0
2016-17,CD Leganés,9,0,4,0,0,1,0
2016-17,Athletic Club Bilbao,9,1,2,0,0,1,0
2016-17,Atlético Madrid,9,0,1,0,0,1,0
2016-17,UD Las Palmas,9,1,2,0,0,1,0
2016-17,Real Sociedad,10,2,0,1,0,0,3
2016-17,Real Madrid CF,10,4,1,1,0,0,3
2016-17,Málaga CF,10,2,4,0,0,1,0
2016-17,Granada CF,10,0,1,0,0,1,0
2016-17,Sevilla FC,10,1,1,0,1,0,1
2016-17,CA Osasuna,10,1,1,0,1,0,1
2016-17,RCD Español,10,1,0,1,0,0,3
2016-17,Villarreal CF,10,1,2,0,0,1,0
2016-17,RC Celta Vigo,10,3,3,0,1,0,1
2016-17,Valencia CF,10,1,1,0,1,0,1
2016-17,Sporting Gijón,11,2,3,0,0,1,0
2016-17,RCD La Coruña,11,1,1,0,1,0,1
2016-17,SD Eibar,11,0,1,0,0,1,0
2016-17,Deportivo Alavés,11,1,0,1,0,0,3
2016-17,Atlético Madrid,11,0,2,0,0,1,0
2016-17,Valencia CF,11,1,2,0,0,1,0
2016-17,Athletic Club Bilbao,11,0,0,0,1,0,1
2016-17,CD Leganés,11,0,3,0,0,1,0
2016-17,FC Barcelona,11,2,1,1,0,0,3
2016-17,Real Betis,11,0,2,0,0,1,0
2016-17,UD Las Palmas,12,0,2,0,0,1,0
2016-17,Real Madrid CF,12,3,0,1,0,0,3
2016-17,Málaga CF,12,0,0,0,1,0,1
2016-17,RC Celta Vigo,12,0,1,0,0,1,0
2016-17,Sevilla FC,12,3,2,1,0,0,3
2016-17,RCD Español,12,1,0,1,0,0,3
2016-17,Villarreal CF,12,0,1,0,0,1,0
2016-17,Real Sociedad,12,3,1,1,0,0,3
2016-17,Granada CF,12,1,1,0,1,0,1
2016-17,CA Osasuna,12,0,2,0,0,1,0
2016-17,Real Betis,13,1,3,0,0,1,0
2016-17,CD Leganés,13,0,3,0,0,1,0
2016-17,RCD La Coruña,13,3,4,0,0,1,0
2016-17,Sporting Gijón,13,1,2,0,0,1,0
2016-17,Valencia CF,13,1,2,0,0,1,0
2016-17,Granada CF,13,1,3,0,0,1,0
2016-17,Atlético Madrid,13,3,0,1,0,0,3
2016-17,FC Barcelona,13,1,1,0,1,0,1
2016-17,Deportivo Alavés,13,2,0,1,0,0,3
2016-17,Athletic Club Bilbao,13,1,3,0,0,1,0
2016-17,RCD Español,14,0,0,0,1,0,1
2016-17,Real Madrid CF,14,1,1,0,1,0,1
2016-17,Sevilla FC,14,1,2,0,0,1,0
2016-17,Villarreal CF,14,0,0,0,1,0,1
2016-17,UD Las Palmas,14,1,1,0,1,0,1
2016-17,SD Eibar,14,1,3,0,0,1,0
2016-17,RC Celta Vigo,14,3,3,0,1,0,1
2016-17,CA Osasuna,14,1,3,0,0,1,0
2016-17,Málaga CF,14,2,2,0,1,0,1
2016-17,Real Sociedad,14,1,5,0,0,1,0
2016-17,Granada CF,15,1,1,0,1,0,1
2016-17,CD Leganés,15,1,1,0,1,0,1
2016-17,FC Barcelona,15,3,0,1,0,0,3
2016-17,RCD La Coruña,15,2,3,0,0,1,0
2016-17,Valencia CF,15,2,3,0,0,1,0
2016-17,Athletic Club Bilbao,15,0,1,0,0,1,0
2016-17,Sevilla FC,15,3,0,1,0,0,3
2016-17,Deportivo Alavés,15,0,0,0,1,0,1
2016-17,Sporting Gijón,15,1,2,0,0,1,0
2016-17,Atlético Madrid,15,0,3,0,0,1,0
2016-17,Real Betis,16,0,1,0,0,1,0
2016-17,UD Las Palmas,16,0,1,0,0,1,0
2016-17,Real Sociedad,16,2,0,1,0,0,3
2016-17,Málaga CF,16,1,4,0,0,1,0
2016-17,Villarreal CF,16,3,1,1,0,0,3
2016-17,RCD Español,16,1,4,0,0,1,0
2016-17,CA Osasuna,16,0,2,0,0,1,0
2016-17,SD Eibar,16,1,1,0,1,0,1
2016-17,RC Celta Vigo,16,1,2,0,0,1,0
2016-17,RCD La Coruña,17,1,1,0,1,0,1
2016-17,Atlético Madrid,17,2,0,1,0,0,3
2016-17,Sporting Gijón,17,0,1,0,0,1,0
2016-17,Granada CF,17,0,5,0,0,1,0
2016-17,Sevilla FC,17,4,0,1,0,0,3
2016-17,Deportivo Alavés,17,0,0,0,1,0,1
2016-17,CD Leganés,17,0,2,0,0,1,0
2016-17,Málaga CF,17,1,3,0,0,1,0
2016-17,FC Barcelona,17,1,1,0,1,0,1
2016-17,Valencia CF,16,3,3,0,1,0,1
2016-17,Real Betis,18,0,1,0,0,1,0
2016-17,UD Las Palmas,18,0,5,0,0,1,0
2016-17,Villarreal CF,18,0,0,0,1,0,1
2016-17,Athletic Club Bilbao,18,0,0,0,1,0,1
2016-17,Deportivo Alavés,18,0,1,0,0,1,0
2016-17,CA Osasuna,18,1,1,0,1,0,1
2016-17,Real Madrid CF,17,1,2,0,0,1,0
2016-17,SD Eibar,18,3,2,1,0,0,3
2016-17,RCD Español,18,1,2,0,0,1,0
2016-17,Real Sociedad,18,2,0,1,0,0,3
2016-17,RCD La Coruña,19,1,1,0,1,0,1
2016-17,CD Leganés,19,2,2,0,1,0,1
2016-17,Granada CF,19,1,3,0,0,1,0
2016-17,Málaga CF,19,1,2,0,0,1,0
2016-17,Valencia CF,18,2,0,1,0,0,3
2016-17,Atlético Madrid,19,2,2,0,1,0,1
2016-17,Sporting Gijón,19,0,0,0,1,0,1
2016-17,FC Barcelona,19,4,0,1,0,0,3
2016-17,Sevilla FC,19,4,3,1,0,0,3
2016-17,RC Celta Vigo,19,0,1,0,0,1,0
2016-17,Málaga CF,20,1,1,0,1,0,1
2016-17,Atlético Madrid,20,0,0,0,1,0,1
2016-17,RCD La Coruña,20,1,3,0,0,1,0
2016-17,RC Celta Vigo,20,2,0,1,0,0,3
2016-17,Granada CF,20,0,2,0,0,1,0
2016-17,Sporting Gijón,20,1,2,0,0,1,0
2016-17,FC Barcelona,20,1,1,0,1,0,1
2016-17,Sevilla FC,20,1,3,0,0,1,0
2016-17,Real Sociedad,20,0,3,0,0,1,0
2016-17,Valencia CF,19,1,3,0,0,1,0
2016-17,CD Leganés,21,0,2,0,0,1,0
2016-17,Athletic Club Bilbao,21,0,3,0,0,1,0
2016-17,RCD Español,21,1,0,1,0,0,3
2016-17,SD Eibar,21,4,0,1,0,0,3
2016-17,Villarreal CF,21,0,0,0,1,0,1
2016-17,CA Osasuna,21,2,3,0,0,1,0
2016-17,Deportivo Alavés,21,4,2,1,0,0,3
2016-17,UD Las Palmas,21,0,1,0,0,1,0
2016-17,Real Sociedad,22,2,1,1,0,0,3
2016-17,FC Barcelona,22,6,0,1,0,0,3
2016-17,RCD La Coruña,21,1,2,0,0,1,0
2016-17,Valencia CF,21,0,0,0,1,0,1
2016-17,Real Madrid CF,20,3,1,1,0,0,3
2016-17,RC Celta Vigo,21,2,3,0,0,1,0
2016-17,Sevilla FC,22,1,0,1,0,0,3
2016-17,Sporting Gijón,22,2,0,1,0,0,3
2016-17,Málaga CF,22,1,1,0,1,0,1
2016-17,Granada CF,22,0,4,0,0,1,0
2016-17,Real Betis,22,1,4,0,0,1,0
2016-17,Deportivo Alavés,23,1,0,1,0,0,3
2016-17,RCD Español,23,0,2,0,0,1,0
2016-17,SD Eibar,23,0,2,0,0,1,0
2016-17,Atlético Madrid,23,4,1,1,0,0,3
2016-17,CD Leganés,23,1,2,0,0,1,0
2016-17,CA Osasuna,23,0,3,0,0,1,0
2016-17,Villarreal CF,23,1,0,1,0,0,3
2016-17,Athletic Club Bilbao,23,0,2,0,0,1,0
2016-17,UD Las Palmas,23,1,2,0,0,1,0
2016-17,Real Madrid CF,22,1,2,0,0,1,0
2016-17,Real Sociedad,24,1,0,1,0,0,3
2016-17,Valencia CF,24,1,2,0,0,1,0
2016-17,Sevilla FC,24,2,1,1,0,0,3
2016-17,Málaga CF,24,0,3,0,0,1,0
2016-17,RCD La Coruña,23,0,4,0,0,1,0
2016-17,Granada CF,24,1,3,0,0,1,0
2016-17,FC Barcelona,24,2,1,1,0,0,3
2016-17,CA Osasuna,24,0,3,0,0,1,0
2016-17,RC Celta Vigo,23,1,1,0,1,0,1
2016-17,Real Madrid CF,23,3,2,1,0,0,3
2016-17,Real Betis,24,2,1,1,0,0,3
2016-17,SD Eibar,25,2,2,0,1,0,1
2016-17,CD Leganés,25,0,1,0,0,1,0
2016-17,Sporting Gijón,25,1,6,0,0,1,0
2016-17,RCD Español,25,2,2,0,1,0,1
2016-17,Deportivo Alavés,25,1,2,0,0,1,0
2016-17,Villarreal CF,25,4,1,1,0,0,3
2016-17,UD Las Palmas,25,3,3,0,1,0,1
2016-17,Atlético Madrid,25,1,1,0,1,0,1
2016-17,Athletic Club Bilbao,25,0,1,0,0,1,0
2016-17,Real Sociedad,26,3,2,1,0,0,3
2016-17,RC Celta Vigo,25,0,5,0,0,1,0
2016-17,Real Madrid CF,25,4,1,1,0,0,3
2016-17,Granada CF,26,0,1,0,0,1,0
2016-17,RCD Español,26,0,2,0,0,1,0
2016-17,Málaga CF,26,0,1,0,0,1,0
2016-17,Valencia CF,26,0,3,0,0,1,0
2016-17,CA Osasuna,26,2,5,0,0,1,0
2016-17,RCD La Coruña,25,1,0,1,0,0,3
2016-17,Sevilla FC,26,1,1,0,1,0,1
2016-17,Real Betis,26,1,1,0,1,0,1
2016-17,UD Las Palmas,27,3,4,0,0,1,0
2016-17,Atlético Madrid,27,1,0,1,0,0,3
2016-17,Deportivo Alavés,27,2,1,1,0,0,3
2016-17,CD Leganés,27,1,1,0,1,0,1
2016-17,Sporting Gijón,27,1,1,0,1,0,1
2016-17,Villarreal CF,27,1,0,1,0,0,3
2016-17,FC Barcelona,27,1,2,0,0,1,0
2016-17,Real Betis,27,1,2,0,0,1,0
2016-17,Athletic Club Bilbao,27,2,0,1,0,0,3
2016-17,SD Eibar,27,1,1,0,1,0,1
2016-17,Villarreal CF,28,0,1,0,0,1,0
2016-17,Real Sociedad,28,0,1,0,0,1,0
2016-17,Real Madrid CF,27,2,1,1,0,0,3
2016-17,CA Osasuna,28,0,2,0,0,1,0
2016-17,RCD Español,28,1,1,0,1,0,1
2016-17,Sevilla FC,28,1,3,0,0,1,0
2016-17,Valencia CF,28,2,4,0,0,1,0
2016-17,RC Celta Vigo,27,1,0,1,0,0,3
2016-17,Málaga CF,28,0,0,0,1,0,1
2016-17,Granada CF,28,1,3,0,0,1,0
2016-17,Real Betis,29,1,2,0,0,1,0
2016-17,Atlético Madrid,29,2,0,1,0,0,3
2016-17,Athletic Club Bilbao,29,2,1,1,0,0,3
2016-17,CD Leganés,29,1,1,0,1,0,1
2016-17,SD Eibar,29,3,2,1,0,0,3
2016-17,FC Barcelona,29,4,1,1,0,0,3
2016-17,Deportivo Alavés,29,0,3,0,0,1,0
2016-17,Sporting Gijón,29,0,0,0,1,0,1
2016-17,RCD La Coruña,29,0,3,0,0,1,0
2016-17,UD Las Palmas,29,1,3,0,0,1,0
2016-17,RCD Español,30,0,2,0,0,1,0
2016-17,Real Sociedad,30,0,1,0,0,1,0
2016-17,Villarreal CF,30,1,0,1,0,0,3
2016-17,CA Osasuna,30,1,0,1,0,0,3
2016-17,Sevilla FC,30,0,3,0,0,1,0
2016-17,Granada CF,30,0,0,0,1,0,1
2016-17,Real Madrid CF,29,4,2,1,0,0,3
2016-17,Málaga CF,30,1,0,1,0,0,3
2016-17,UD Las Palmas,30,1,3,0,0,1,0
2016-17,RC Celta Vigo,29,2,3,0,0,1,0
2016-17,Athletic Club Bilbao,31,1,3,0,0,1,0
2016-17,Deportivo Alavés,31,0,1,0,0,1,0
2016-17,FC Barcelona,31,0,2,0,0,1,0
2016-17,Atlético Madrid,31,1,1,0,1,0,1
2016-17,RCD La Coruña,31,2,4,0,0,1,0
2016-17,SD Eibar,31,2,0,1,0,0,3
2016-17,Valencia CF,31,3,1,1,0,0,3
2016-17,Real Betis,31,1,4,0,0,1,0
2016-17,CD Leganés,31,1,2,0,0,1,0
2016-17,Sporting Gijón,31,1,3,0,0,1,0
2016-17,UD Las Palmas,32,1,5,0,0,1,0
2016-17,CA Osasuna,32,0,3,0,0,1,0
2016-17,Real Sociedad,32,2,3,0,0,1,0
2016-17,Málaga CF,32,0,2,0,0,1,0
2016-17,Real Madrid CF,31,3,2,1,0,0,3
2016-17,SD Eibar,32,0,2,0,0,1,0
2016-17,RC Celta Vigo,31,3,0,1,0,0,3
2016-17,RCD Español,32,1,0,1,0,0,3
2016-17,Sevilla FC,32,0,0,0,1,0,1
2016-17,Villarreal CF,32,1,2,0,0,1,0
2016-17,Granada CF,33,0,2,0,0,1,0
2016-17,Atlético Madrid,33,1,0,1,0,0,3
2016-17,Valencia CF,33,0,2,0,0,1,0
2016-17,Sporting Gijón,33,2,2,0,1,0,1
2016-17,CD Leganés,33,1,2,0,0,1,0
2016-17,Real Betis,33,1,0,1,0,0,3
2016-17,Deportivo Alavés,33,1,1,0,1,0,1
2016-17,FC Barcelona,33,3,2,1,0,0,3
2016-17,RCD La Coruña,33,0,1,0,0,1,0
2016-17,Athletic Club Bilbao,33,1,0,1,0,0,3
2016-17,Villarreal CF,34,1,0,1,0,0,3
2016-17,Málaga CF,34,2,0,1,0,0,3
2016-17,RCD Español,34,1,1,0,1,0,1
2016-17,CA Osasuna,34,1,7,0,0,1,0
2016-17,Real Madrid CF,33,6,2,1,0,0,3
2016-17,UD Las Palmas,34,0,3,0,0,1,0
2016-17,Real Sociedad,34,3,2,1,0,0,3
2016-17,SD Eibar,34,0,0,0,1,0,1
2016-17,Real Betis,34,1,2,0,0,1,0
2016-17,RC Celta Vigo,33,1,2,0,0,1,0
2016-17,Sporting Gijón,35,1,3,0,0,1,0
2016-17,FC Barcelona,35,3,0,1,0,0,3
2016-17,Atlético Madrid,35,5,0,1,0,0,3
2016-17,Valencia CF,35,1,2,0,0,1,0
2016-17,Granada CF,35,1,2,0,0,1,0
2016-17,Deportivo Alavés,35,4,1,1,0,0,3
2016-17,Athletic Club Bilbao,35,3,0,1,0,0,3
2016-17,CD Leganés,35,0,2,0,0,1,0
2016-17,RCD La Coruña,35,2,2,0,1,0,1
2016-17,Sevilla FC,35,2,4,0,0,1,0
2016-17,Real Sociedad,36,1,1,0,1,0,1
2016-17,SD Eibar,36,0,1,0,0,1,0
2016-17,Villarreal CF,36,1,4,0,0,1,0
2016-17,Real Madrid CF,35,4,0,1,0,0,3
2016-17,UD Las Palmas,36,0,1,0,0,1,0
2016-17,Athletic Club Bilbao,36,0,1,0,0,1,0
2016-17,RCD Español,36,2,1,1,0,0,3
2016-17,RC Celta Vigo,35,0,3,0,0,1,0
2016-17,CA Osasuna,36,1,4,0,0,1,0
2016-17,Real Betis,36,0,4,0,0,1,0
2016-17,Valencia CF,37,1,0,1,0,0,3
2016-17,Granada CF,37,1,2,0,0,1,0
2016-17,RC Celta Vigo,36,1,3,0,0,1,0
2016-17,CD Leganés,37,1,1,0,1,0,1
2016-17,Atlético Madrid,37,1,1,0,1,0,1
2016-17,Sporting Gijón,37,1,0,1,0,0,3
2016-17,FC Barcelona,37,4,1,1,0,0,3
2016-17,Sevilla FC,37,1,4,0,0,1,0
2016-17,Málaga CF,37,2,2,0,1,0,1
2016-17,RCD La Coruña,37,0,0,0,1,0,1
2016-17,Real Madrid CF,37,4,1,1,0,0,3
2016-17,RCD Español,38,2,1,1,0,0,3
2016-17,UD Las Palmas,38,0,3,0,0,1,0
2016-17,Deportivo Alavés,38,1,1,0,1,0,1
2016-17,CA Osasuna,38,0,5,0,0,1,0
2016-17,Real Betis,38,2,2,0,1,0,1
2016-17,Athletic Club Bilbao,38,1,3,0,0,1,0
2016-17,SD Eibar,38,2,4,0,0,1,0
2016-17,Real Sociedad,38,2,2,0,1,0,1
2016-17,Real Madrid CF,38,2,0,1,0,0,3
2016-17,Villarreal CF,38,3,1,1,0,0,3
2017-18,Deportivo Alavés,1,0,1,0,0,1,0
2017-18,UD Las Palmas,1,0,1,0,0,1,0
2017-18,Real Sociedad,1,3,2,1,0,0,3
2017-18,Atlético Madrid,1,2,2,0,1,0,1
2017-18,RCD Español,1,1,1,0,1,0,1
2017-18,Getafe CF,1,0,0,0,1,0,1
2017-18,Real Betis,1,0,2,0,0,1,0
2017-18,Real Madrid CF,1,3,0,1,0,0,3
2017-18,Villarreal CF,1,0,1,0,0,1,0
2017-18,SD Eibar,1,1,0,1,0,0,3
2017-18,RC Celta Vigo,2,1,2,0,0,1,0
2017-18,Villarreal CF,2,0,3,0,0,1,0
2017-18,FC Barcelona,2,2,0,1,0,0,3
2017-18,Málaga CF,2,0,1,0,0,1,0
2017-18,Atlético Madrid,2,5,1,1,0,0,3
2017-18,RCD La Coruña,2,2,2,0,1,0,1
2017-18,Athletic Club Bilbao,2,1,0,1,0,0,3
2017-18,CD Leganés,2,1,0,1,0,0,3
2017-18,Sevilla FC,2,1,0,1,0,0,3
2017-18,Valencia CF,2,2,2,0,1,0,1
2017-18,Getafe CF,3,2,1,1,0,0,3
2017-18,RCD Español,3,0,5,0,0,1,0
2017-18,Levante UD,3,1,1,0,1,0,1
2017-18,SD Eibar,3,0,3,0,0,1,0
2017-18,Atlético Madrid,3,0,0,0,1,0,1
2017-18,Girona FC,3,0,2,0,0,1,0
2017-18,Deportivo Alavés,3,0,1,0,0,1,0
2017-18,Real Sociedad,3,4,2,1,0,0,3
2017-18,Real Betis,3,1,3,0,0,1,0
2017-18,UD Las Palmas,3,3,1,1,0,0,3
2017-18,CD Leganés,4,0,1,0,0,1,0
2017-18,Málaga CF,4,0,1,0,0,1,0
2017-18,RCD La Coruña,4,1,2,0,0,1,0
2017-18,FC Barcelona,4,2,1,1,0,0,3
2017-18,Valencia CF,4,1,1,0,1,0,1
2017-18,Villarreal CF,4,3,0,1,0,0,3
2017-18,Sevilla FC,4,1,0,1,0,0,3
2017-18,Athletic Club Bilbao,4,0,1,0,0,1,0
2017-18,Real Madrid CF,4,3,1,1,0,0,3
2017-18,RC Celta Vigo,4,1,2,0,0,1,0
2017-18,SD Eibar,5,1,6,0,0,1,0
2017-18,Málaga CF,5,0,5,0,0,1,0
2017-18,Atlético Madrid,5,2,1,1,0,0,3
2017-18,Deportivo Alavés,5,0,1,0,0,1,0
2017-18,Girona FC,5,0,0,0,1,0,1
2017-18,Real Betis,5,1,0,1,0,0,3
2017-18,UD Las Palmas,5,0,1,0,0,1,0
2017-18,Getafe CF,5,1,1,0,1,0,1
2017-18,Real Sociedad,5,0,3,0,0,1,0
2017-18,RCD Español,5,0,0,0,1,0,1
2017-18,Real Madrid CF,6,2,1,1,0,0,3
2017-18,Sevilla FC,6,0,2,0,0,1,0
2017-18,FC Barcelona,6,3,0,1,0,0,3
2017-18,Athletic Club Bilbao,6,3,3,0,1,0,1
2017-18,RC Celta Vigo,6,4,0,1,0,0,3
2017-18,RCD La Coruña,6,1,4,0,0,1,0
2017-18,Villarreal CF,6,0,4,0,0,1,0
2017-18,CD Leganés,6,2,0,1,0,0,3
2017-18,Valencia CF,6,3,2,1,0,0,3
2017-18,Levante UD,6,0,4,0,0,1,0
2017-18,Girona FC,7,3,3,0,1,0,1
2017-18,Getafe CF,7,1,2,0,0,1,0
2017-18,Atlético Madrid,7,0,0,0,1,0,1
2017-18,Deportivo Alavés,7,2,0,1,0,0,3
2017-18,Málaga CF,7,0,2,0,0,1,0
2017-18,UD Las Palmas,7,0,3,0,0,1,0
2017-18,RCD Español,7,0,2,0,0,1,0
2017-18,Real Betis,7,4,4,0,1,0,1
2017-18,Athletic Club Bilbao,7,2,3,0,0,1,0
2017-18,SD Eibar,7,0,3,0,0,1,0
2017-18,Levante UD,8,0,0,0,1,0,1
2017-18,Real Sociedad,8,2,0,1,0,0,3
2017-18,Sevilla FC,8,0,1,0,0,1,0
2017-18,FC Barcelona,8,1,1,0,1,0,1
2017-18,Real Madrid CF,8,2,1,1,0,0,3
2017-18,Valencia CF,8,6,3,1,0,0,3
2017-18,RCD La Coruña,8,0,0,0,1,0,1
2017-18,Villarreal CF,8,2,1,1,0,0,3
2017-18,CD Leganés,8,2,0,1,0,0,3
2017-18,RC Celta Vigo,8,5,2,1,0,0,3
2017-18,Málaga CF,9,0,2,0,0,1,0
2017-18,Deportivo Alavés,9,0,2,0,0,1,0
2017-18,Getafe CF,9,1,1,0,1,0,1
2017-18,Sevilla FC,9,0,4,0,0,1,0
2017-18,Atlético Madrid,9,1,0,1,0,0,3
2017-18,Athletic Club Bilbao,9,0,1,0,0,1,0
2017-18,SD Eibar,9,0,3,0,0,1,0
2017-18,UD Las Palmas,9,0,4,0,0,1,0
2017-18,Girona FC,9,2,1,1,0,0,3
2017-18,RCD Español,9,1,1,0,1,0,1
2017-18,Valencia CF,10,2,1,1,0,0,3
2017-18,FC Barcelona,10,2,0,1,0,0,3
2017-18,Villarreal CF,10,1,1,0,1,0,1
2017-18,CD Leganés,10,1,2,0,0,1,0
2017-18,Levante UD,10,2,2,0,1,0,1
2017-18,Real Sociedad,10,1,2,0,0,1,0
2017-18,Real Madrid CF,10,1,2,0,0,1,0
2017-18,RC Celta Vigo,10,1,2,0,0,1,0
2017-18,Real Betis,10,0,1,0,0,1,0
2017-18,RCD La Coruña,10,3,1,1,0,0,3
2017-18,Getafe CF,11,2,2,0,1,0,1
2017-18,RCD Español,11,0,1,0,0,1,0
2017-18,Sevilla FC,11,1,2,0,0,1,0
2017-18,Atlético Madrid,11,1,0,1,0,0,3
2017-18,CD Leganés,11,0,3,0,0,1,0
2017-18,Athletic Club Bilbao,11,1,3,0,0,1,0
2017-18,Girona FC,11,2,1,1,0,0,3
2017-18,UD Las Palmas,11,0,3,0,0,1,0
2017-18,SD Eibar,11,1,3,0,0,1,0
2017-18,Málaga CF,11,0,2,0,0,1,0
2017-18,Real Sociedad,12,1,1,0,1,0,1
2017-18,Real Madrid CF,12,0,0,0,1,0,1
2017-18,Deportivo Alavés,12,1,4,0,0,1,0
2017-18,FC Barcelona,12,3,0,1,0,0,3
2017-18,RC Celta Vigo,12,1,2,0,0,1,0
2017-18,Villarreal CF,12,1,1,0,1,0,1
2017-18,Valencia CF,12,2,0,1,0,0,3
2017-18,Levante UD,12,2,0,1,0,0,3
2017-18,RCD La Coruña,12,2,3,0,0,1,0
2017-18,Real Betis,12,0,5,0,0,1,0
2017-18,CD Leganés,13,0,1,0,0,1,0
2017-18,SD Eibar,13,2,1,1,0,0,3
2017-18,Girona FC,13,2,2,0,1,0,1
2017-18,Atlético Madrid,13,5,0,1,0,0,3
2017-18,Málaga CF,13,2,3,0,0,1,0
2017-18,Athletic Club Bilbao,13,2,2,0,1,0,1
2017-18,UD Las Palmas,13,2,2,0,1,0,1
2017-18,FC Barcelona,13,1,1,0,1,0,1
2017-18,Sevilla FC,13,3,2,1,0,0,3
2017-18,Getafe CF,13,0,1,0,0,1,0
2017-18,Levante UD,14,0,0,0,1,0,1
2017-18,Real Madrid CF,14,0,0,0,1,0,1
2017-18,Real Sociedad,14,1,2,0,0,1,0
2017-18,RC Celta Vigo,14,2,2,0,1,0,1
2017-18,RCD La Coruña,14,0,2,0,0,1,0
2017-18,RCD Español,14,1,3,0,0,1,0
2017-18,Valencia CF,14,0,1,0,0,1,0
2017-18,Real Betis,14,0,1,0,0,1,0
2017-18,Villarreal CF,14,1,3,0,0,1,0
2017-18,Deportivo Alavés,14,3,2,1,0,0,3
2017-18,UD Las Palmas,15,0,2,0,0,1,0
2017-18,SD Eibar,15,0,0,0,1,0,1
2017-18,CD Leganés,15,0,1,0,0,1,0
2017-18,Sevilla FC,15,0,5,0,0,1,0
2017-18,RC Celta Vigo,15,1,2,0,0,1,0
2017-18,Atlético Madrid,15,1,0,1,0,0,3
2017-18,Athletic Club Bilbao,15,2,1,1,0,0,3
2017-18,Málaga CF,15,2,0,1,0,0,3
2017-18,FC Barcelona,15,2,0,1,0,0,3
2017-18,Girona FC,15,1,0,1,0,0,3
2017-18,Levante UD,16,0,0,0,1,0,1
2017-18,Real Sociedad,16,0,0,0,1,0,1
2017-18,Deportivo Alavés,16,0,1,0,0,1,0
2017-18,Valencia CF,16,1,2,0,0,1,0
2017-18,RCD La Coruña,16,0,4,0,0,1,0
2017-18,Villarreal CF,16,1,0,1,0,0,3
2017-18,Getafe CF,16,0,1,0,0,1,0
2017-18,RCD Español,16,2,2,0,1,0,1
2017-18,Real Betis,16,2,0,1,0,0,3
2017-18,CD Leganés,16,0,0,0,1,0,1
2017-18,UD Las Palmas,17,0,2,0,0,1,0
2017-18,Sevilla FC,17,1,3,0,0,1,0
2017-18,Málaga CF,17,0,1,0,0,1,0
2017-18,Girona FC,17,1,4,0,0,1,0
2017-18,Athletic Club Bilbao,17,2,0,1,0,0,3
2017-18,Atlético Madrid,17,0,1,0,0,1,0
2017-18,RC Celta Vigo,17,3,1,1,0,0,3
2017-18,FC Barcelona,17,3,0,1,0,0,3
2017-18,Villarreal CF,17,1,0,1,0,0,3
2017-18,Getafe CF,18,0,2,0,0,1,0
2017-18,SD Eibar,18,2,1,1,0,0,3
2017-18,Real Betis,18,5,3,1,0,0,3
2017-18,Girona FC,18,1,2,0,0,1,0
2017-18,Deportivo Alavés,18,0,2,0,0,1,0
2017-18,Levante UD,18,0,3,0,0,1,0
2017-18,Real Madrid CF,17,2,2,0,1,0,1
2017-18,Real Sociedad,18,0,1,0,0,1,0
2017-18,RCD La Coruña,18,1,1,0,1,0,1
2017-18,RCD Español,18,1,0,1,0,0,3
2017-18,Málaga CF,19,0,1,0,0,1,0
2017-18,Atlético Madrid,19,1,0,1,0,0,3
2017-18,UD Las Palmas,19,0,6,0,0,1,0
2017-18,Valencia CF,19,2,1,1,0,0,3
2017-18,Villarreal CF,19,1,0,1,0,0,3
2017-18,Sevilla FC,19,0,1,0,0,1,0
2017-18,Athletic Club Bilbao,19,1,1,0,1,0,1
2017-18,RC Celta Vigo,19,1,0,1,0,0,3
2017-18,FC Barcelona,19,4,2,1,0,0,3
2017-18,CD Leganés,18,2,3,0,0,1,0
2017-18,Athletic Club Bilbao,20,2,2,0,1,0,1
2017-18,Girona FC,20,1,1,0,1,0,1
2017-18,Sevilla FC,20,3,0,1,0,0,3
